# t	R	x	y	dOmega[0]	dOmega[1]	dOmega[2]	dOmega[3]
1.380000	0.744560	0.050000	1.150000	0.001000	0.000008	0.000194	0.000000
1.380000	0.744560	0.050000	1.250000	0.001000	0.000008	0.000194	0.000000
1.380000	0.744560	0.050000	1.350000	0.001000	0.000007	0.000195	0.000000
1.380000	0.744560	0.050000	1.450000	0.001000	0.000007	0.000195	0.000000
1.380000	0.744560	0.050000	1.550000	0.001000	0.000006	0.000195	0.000000
1.380000	0.744560	0.050000	1.650000	0.001000	0.000006	0.000195	0.000000
1.380000	0.744560	0.050000	2.050000	0.001000	0.000005	0.000195	0.000000
1.380000	0.744560	0.050000	2.150000	0.001000	0.000005	0.000195	0.000000
1.380000	0.744560	0.050000	2.250000	0.001000	0.000004	0.000195	0.000000
1.380000	0.744560	0.050000	2.350000	0.001000	0.000004	0.000195	0.000000
1.380000	0.744560	0.050000	2.450000	0.001000	0.000004	0.000195	0.000000
1.380000	0.744560	0.050000	2.550000	0.001000	0.000004	0.000195	0.000000
1.380000	0.744560	0.050000	2.650000	0.001000	0.000004	0.000195	0.000000
1.380000	0.744560	0.050000	3.050000	0.001000	0.000003	0.000195	0.000000
1.380000	0.744560	0.050000	3.150000	0.001000	0.000003	0.000195	0.000000
1.380000	0.744560	0.050000	3.250000	0.001000	0.000003	0.000195	0.000000
1.380000	0.744560	0.050000	3.350000	0.001000	0.000003	0.000195	0.000000
1.380000	0.744560	0.050000	3.450000	0.001000	0.000003	0.000195	0.000000
1.380000	0.744560	0.050000	3.550000	0.001000	0.000003	0.000195	0.000000
1.380000	0.744560	0.050000	3.650000	0.001000	0.000003	0.000195	0.000000
1.380000	0.744560	0.050000	4.050000	0.001000	0.000002	0.000195	0.000000
1.380000	0.744560	0.050000	4.150000	0.001000	0.000002	0.000195	0.000000
1.380000	0.744560	0.050000	4.250000	0.001000	0.000002	0.000195	0.000000
1.380000	0.744560	0.050000	4.350000	0.001000	0.000002	0.000195	0.000000
1.380000	0.744560	0.050000	4.450000	0.001000	0.000002	0.000195	0.000000
1.380000	0.744560	0.050000	4.550000	0.001000	0.000002	0.000195	0.000000
1.380000	0.744560	0.050000	4.650000	0.001000	0.000002	0.000195	0.000000
1.420000	0.665669	-0.050000	-4.650000	0.001000	0.000002	0.000212	0.000000
1.420000	0.665669	-0.050000	-4.550000	0.001000	0.000002	0.000212	0.000000
1.420000	0.665669	-0.050000	-4.450000	0.001000	0.000002	0.000212	0.000000
1.420000	0.665669	-0.050000	-4.350000	0.001000	0.000002	0.000212	0.000000
1.420000	0.665669	-0.050000	-4.250000	0.001000	0.000002	0.000212	0.000000
1.420000	0.665669	-0.050000	-4.150000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	-0.050000	-4.050000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	-0.050000	-3.650000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	-0.050000	-3.550000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	-0.050000	-3.450000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	-0.050000	-3.350000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	-0.050000	-3.250000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	-0.050000	-3.150000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	-0.050000	-3.050000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	-0.050000	-2.650000	0.001000	0.000004	0.000212	0.000000
1.420000	0.665669	-0.050000	-2.550000	0.001000	0.000004	0.000212	0.000000
1.420000	0.665669	-0.050000	-2.450000	0.001000	0.000004	0.000212	0.000000
1.420000	0.665669	-0.050000	-2.350000	0.001000	0.000005	0.000212	0.000000
1.420000	0.665669	-0.050000	-2.250000	0.001000	0.000005	0.000212	0.000000
1.420000	0.665669	-0.050000	-2.150000	0.001000	0.000005	0.000212	0.000000
1.420000	0.665669	-0.050000	-2.050000	0.001000	0.000005	0.000212	0.000000
1.420000	0.665669	-0.050000	-1.650000	0.001000	0.000006	0.000211	0.000000
1.420000	0.665669	-0.050000	-1.550000	0.001000	0.000007	0.000211	0.000000
1.420000	0.665669	-0.050000	-1.450000	0.001000	0.000007	0.000211	0.000000
1.420000	0.665669	-0.050000	-1.350000	0.001000	0.000008	0.000211	0.000000
1.420000	0.665669	-0.050000	-1.250000	0.001000	0.000008	0.000211	0.000000
1.420000	0.665669	-0.050000	-1.150000	0.001000	0.000009	0.000211	0.000000
1.420000	0.665669	-0.050000	-1.050000	0.001000	0.000010	0.000211	0.000000
1.420000	0.665669	-0.050000	1.050000	0.001000	0.000010	-0.000211	0.000000
1.420000	0.665669	-0.050000	1.150000	0.001000	0.000009	-0.000211	0.000000
1.420000	0.665669	-0.050000	1.250000	0.001000	0.000008	-0.000211	0.000000
1.420000	0.665669	-0.050000	1.350000	0.001000	0.000008	-0.000211	0.000000
1.420000	0.665669	-0.050000	1.450000	0.001000	0.000007	-0.000211	0.000000
1.420000	0.665669	-0.050000	1.550000	0.001000	0.000007	-0.000211	0.000000
1.420000	0.665669	-0.050000	1.650000	0.001000	0.000006	-0.000211	0.000000
1.420000	0.665669	-0.050000	2.050000	0.001000	0.000005	-0.000212	0.000000
1.420000	0.665669	-0.050000	2.150000	0.001000	0.000005	-0.000212	0.000000
1.420000	0.665669	-0.050000	2.250000	0.001000	0.000005	-0.000212	0.000000
1.420000	0.665669	-0.050000	2.350000	0.001000	0.000005	-0.000212	0.000000
1.420000	0.665669	-0.050000	2.450000	0.001000	0.000004	-0.000212	0.000000
1.420000	0.665669	-0.050000	2.550000	0.001000	0.000004	-0.000212	0.000000
1.420000	0.665669	-0.050000	2.650000	0.001000	0.000004	-0.000212	0.000000
1.420000	0.665669	-0.050000	3.050000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	-0.050000	3.150000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	-0.050000	3.250000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	-0.050000	3.350000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	-0.050000	3.450000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	-0.050000	3.550000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	-0.050000	3.650000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	-0.050000	4.050000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	-0.050000	4.150000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	-0.050000	4.250000	0.001000	0.000002	-0.000212	0.000000
1.420000	0.665669	-0.050000	4.350000	0.001000	0.000002	-0.000212	0.000000
1.420000	0.665669	-0.050000	4.450000	0.001000	0.000002	-0.000212	0.000000
1.420000	0.665669	-0.050000	4.550000	0.001000	0.000002	-0.000212	0.000000
1.420000	0.665669	-0.050000	4.650000	0.001000	0.000002	-0.000212	0.000000
1.420000	0.665669	0.050000	-4.650000	0.001000	0.000002	-0.000212	0.000000
1.420000	0.665669	0.050000	-4.550000	0.001000	0.000002	-0.000212	0.000000
1.420000	0.665669	0.050000	-4.450000	0.001000	0.000002	-0.000212	0.000000
1.420000	0.665669	0.050000	-4.350000	0.001000	0.000002	-0.000212	0.000000
1.420000	0.665669	0.050000	-4.250000	0.001000	0.000002	-0.000212	0.000000
1.420000	0.665669	0.050000	-4.150000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	0.050000	-4.050000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	0.050000	-3.650000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	0.050000	-3.550000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	0.050000	-3.450000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	0.050000	-3.350000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	0.050000	-3.250000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	0.050000	-3.150000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	0.050000	-3.050000	0.001000	0.000003	-0.000212	0.000000
1.420000	0.665669	0.050000	-2.650000	0.001000	0.000004	-0.000212	0.000000
1.420000	0.665669	0.050000	-2.550000	0.001000	0.000004	-0.000212	0.000000
1.420000	0.665669	0.050000	-2.450000	0.001000	0.000004	-0.000212	0.000000
1.420000	0.665669	0.050000	-2.350000	0.001000	0.000005	-0.000212	0.000000
1.420000	0.665669	0.050000	-2.250000	0.001000	0.000005	-0.000212	0.000000
1.420000	0.665669	0.050000	-2.150000	0.001000	0.000005	-0.000212	0.000000
1.420000	0.665669	0.050000	-2.050000	0.001000	0.000005	-0.000212	0.000000
1.420000	0.665669	0.050000	-1.650000	0.001000	0.000006	-0.000211	0.000000
1.420000	0.665669	0.050000	-1.550000	0.001000	0.000007	-0.000211	0.000000
1.420000	0.665669	0.050000	-1.450000	0.001000	0.000007	-0.000211	0.000000
1.420000	0.665669	0.050000	-1.350000	0.001000	0.000008	-0.000211	0.000000
1.420000	0.665669	0.050000	-1.250000	0.001000	0.000008	-0.000211	0.000000
1.420000	0.665669	0.050000	-1.150000	0.001000	0.000009	-0.000211	0.000000
1.420000	0.665669	0.050000	-1.050000	0.001000	0.000010	-0.000211	0.000000
1.420000	0.665669	0.050000	1.050000	0.001000	0.000010	0.000211	0.000000
1.420000	0.665669	0.050000	1.150000	0.001000	0.000009	0.000211	0.000000
1.420000	0.665669	0.050000	1.250000	0.001000	0.000008	0.000211	0.000000
1.420000	0.665669	0.050000	1.350000	0.001000	0.000008	0.000211	0.000000
1.420000	0.665669	0.050000	1.450000	0.001000	0.000007	0.000211	0.000000
1.420000	0.665669	0.050000	1.550000	0.001000	0.000007	0.000211	0.000000
1.420000	0.665669	0.050000	1.650000	0.001000	0.000006	0.000211	0.000000
1.420000	0.665669	0.050000	2.050000	0.001000	0.000005	0.000212	0.000000
1.420000	0.665669	0.050000	2.150000	0.001000	0.000005	0.000212	0.000000
1.420000	0.665669	0.050000	2.250000	0.001000	0.000005	0.000212	0.000000
1.420000	0.665669	0.050000	2.350000	0.001000	0.000005	0.000212	0.000000
1.420000	0.665669	0.050000	2.450000	0.001000	0.000004	0.000212	0.000000
1.420000	0.665669	0.050000	2.550000	0.001000	0.000004	0.000212	0.000000
1.420000	0.665669	0.050000	2.650000	0.001000	0.000004	0.000212	0.000000
1.420000	0.665669	0.050000	3.050000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	0.050000	3.150000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	0.050000	3.250000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	0.050000	3.350000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	0.050000	3.450000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	0.050000	3.550000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	0.050000	3.650000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	0.050000	4.050000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	0.050000	4.150000	0.001000	0.000003	0.000212	0.000000
1.420000	0.665669	0.050000	4.250000	0.001000	0.000002	0.000212	0.000000
1.420000	0.665669	0.050000	4.350000	0.001000	0.000002	0.000212	0.000000
1.420000	0.665669	0.050000	4.450000	0.001000	0.000002	0.000212	0.000000
1.420000	0.665669	0.050000	4.550000	0.001000	0.000002	0.000212	0.000000
1.420000	0.665669	0.050000	4.650000	0.001000	0.000002	0.000212	0.000000
1.460000	0.593237	-0.050000	-4.550000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	-0.050000	-4.450000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	-0.050000	-4.350000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	-0.050000	-4.250000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	-0.050000	-4.150000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	-0.050000	-4.050000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	-0.050000	-3.550000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	-0.050000	-3.450000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	-0.050000	-3.350000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	-0.050000	-3.250000	0.001000	0.000004	0.000231	0.000000
1.460000	0.593237	-0.050000	-3.150000	0.001000	0.000004	0.000231	0.000000
1.460000	0.593237	-0.050000	-3.050000	0.001000	0.000004	0.000231	0.000000
1.460000	0.593237	-0.050000	-2.550000	0.001000	0.000005	0.000231	0.000000
1.460000	0.593237	-0.050000	-2.450000	0.001000	0.000005	0.000231	0.000000
1.460000	0.593237	-0.050000	-2.350000	0.001000	0.000005	0.000231	0.000000
1.460000	0.593237	-0.050000	-2.250000	0.001000	0.000005	0.000231	0.000000
1.460000	0.593237	-0.050000	-2.150000	0.001000	0.000005	0.000231	0.000000
1.460000	0.593237	-0.050000	-2.050000	0.001000	0.000006	0.000231	0.000000
1.460000	0.593237	-0.050000	-1.550000	0.001000	0.000007	0.000231	0.000000
1.460000	0.593237	-0.050000	-1.450000	0.001000	0.000008	0.000231	0.000000
1.460000	0.593237	-0.050000	-1.350000	0.001000	0.000009	0.000231	0.000000
1.460000	0.593237	-0.050000	-1.250000	0.001000	0.000009	0.000231	0.000000
1.460000	0.593237	-0.050000	-1.150000	0.001000	0.000010	0.000231	0.000000
1.460000	0.593237	-0.050000	-1.050000	0.001000	0.000011	0.000231	0.000000
1.460000	0.593237	-0.050000	1.050000	0.001000	0.000011	-0.000231	0.000000
1.460000	0.593237	-0.050000	1.150000	0.001000	0.000010	-0.000231	0.000000
1.460000	0.593237	-0.050000	1.250000	0.001000	0.000009	-0.000231	0.000000
1.460000	0.593237	-0.050000	1.350000	0.001000	0.000009	-0.000231	0.000000
1.460000	0.593237	-0.050000	1.450000	0.001000	0.000008	-0.000231	0.000000
1.460000	0.593237	-0.050000	1.550000	0.001000	0.000007	-0.000231	0.000000
1.460000	0.593237	-0.050000	2.050000	0.001000	0.000006	-0.000231	0.000000
1.460000	0.593237	-0.050000	2.150000	0.001000	0.000005	-0.000231	0.000000
1.460000	0.593237	-0.050000	2.250000	0.001000	0.000005	-0.000231	0.000000
1.460000	0.593237	-0.050000	2.350000	0.001000	0.000005	-0.000231	0.000000
1.460000	0.593237	-0.050000	2.450000	0.001000	0.000005	-0.000231	0.000000
1.460000	0.593237	-0.050000	2.550000	0.001000	0.000005	-0.000231	0.000000
1.460000	0.593237	-0.050000	3.050000	0.001000	0.000004	-0.000231	0.000000
1.460000	0.593237	-0.050000	3.150000	0.001000	0.000004	-0.000231	0.000000
1.460000	0.593237	-0.050000	3.250000	0.001000	0.000004	-0.000231	0.000000
1.460000	0.593237	-0.050000	3.350000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	-0.050000	3.450000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	-0.050000	3.550000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	-0.050000	4.050000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	-0.050000	4.150000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	-0.050000	4.250000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	-0.050000	4.350000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	-0.050000	4.450000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	-0.050000	4.550000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	0.050000	-4.550000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	0.050000	-4.450000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	0.050000	-4.350000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	0.050000	-4.250000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	0.050000	-4.150000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	0.050000	-4.050000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	0.050000	-3.550000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	0.050000	-3.450000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	0.050000	-3.350000	0.001000	0.000003	-0.000231	0.000000
1.460000	0.593237	0.050000	-3.250000	0.001000	0.000004	-0.000231	0.000000
1.460000	0.593237	0.050000	-3.150000	0.001000	0.000004	-0.000231	0.000000
1.460000	0.593237	0.050000	-3.050000	0.001000	0.000004	-0.000231	0.000000
1.460000	0.593237	0.050000	-2.550000	0.001000	0.000005	-0.000231	0.000000
1.460000	0.593237	0.050000	-2.450000	0.001000	0.000005	-0.000231	0.000000
1.460000	0.593237	0.050000	-2.350000	0.001000	0.000005	-0.000231	0.000000
1.460000	0.593237	0.050000	-2.250000	0.001000	0.000005	-0.000231	0.000000
1.460000	0.593237	0.050000	-2.150000	0.001000	0.000005	-0.000231	0.000000
1.460000	0.593237	0.050000	-2.050000	0.001000	0.000006	-0.000231	0.000000
1.460000	0.593237	0.050000	-1.550000	0.001000	0.000007	-0.000231	0.000000
1.460000	0.593237	0.050000	-1.450000	0.001000	0.000008	-0.000231	0.000000
1.460000	0.593237	0.050000	-1.350000	0.001000	0.000009	-0.000231	0.000000
1.460000	0.593237	0.050000	-1.250000	0.001000	0.000009	-0.000231	0.000000
1.460000	0.593237	0.050000	-1.150000	0.001000	0.000010	-0.000231	0.000000
1.460000	0.593237	0.050000	-1.050000	0.001000	0.000011	-0.000231	0.000000
1.460000	0.593237	0.050000	1.050000	0.001000	0.000011	0.000231	0.000000
1.460000	0.593237	0.050000	1.150000	0.001000	0.000010	0.000231	0.000000
1.460000	0.593237	0.050000	1.250000	0.001000	0.000009	0.000231	0.000000
1.460000	0.593237	0.050000	1.350000	0.001000	0.000009	0.000231	0.000000
1.460000	0.593237	0.050000	1.450000	0.001000	0.000008	0.000231	0.000000
1.460000	0.593237	0.050000	1.550000	0.001000	0.000007	0.000231	0.000000
1.460000	0.593237	0.050000	2.050000	0.001000	0.000006	0.000231	0.000000
1.460000	0.593237	0.050000	2.150000	0.001000	0.000005	0.000231	0.000000
1.460000	0.593237	0.050000	2.250000	0.001000	0.000005	0.000231	0.000000
1.460000	0.593237	0.050000	2.350000	0.001000	0.000005	0.000231	0.000000
1.460000	0.593237	0.050000	2.450000	0.001000	0.000005	0.000231	0.000000
1.460000	0.593237	0.050000	2.550000	0.001000	0.000005	0.000231	0.000000
1.460000	0.593237	0.050000	3.050000	0.001000	0.000004	0.000231	0.000000
1.460000	0.593237	0.050000	3.150000	0.001000	0.000004	0.000231	0.000000
1.460000	0.593237	0.050000	3.250000	0.001000	0.000004	0.000231	0.000000
1.460000	0.593237	0.050000	3.350000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	0.050000	3.450000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	0.050000	3.550000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	0.050000	4.050000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	0.050000	4.150000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	0.050000	4.250000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	0.050000	4.350000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	0.050000	4.450000	0.001000	0.000003	0.000231	0.000000
1.460000	0.593237	0.050000	4.550000	0.001000	0.000003	0.000231	0.000000
1.500000	0.526996	-0.050000	-4.450000	0.001000	0.000003	0.000253	0.000000
1.500000	0.526996	-0.050000	-4.350000	0.001000	0.000003	0.000253	0.000000
1.500000	0.526996	-0.050000	-4.250000	0.001000	0.000003	0.000253	0.000000
1.500000	0.526996	-0.050000	-4.150000	0.001000	0.000003	0.000253	0.000000
1.500000	0.526996	-0.050000	-4.050000	0.001000	0.000003	0.000253	0.000000
1.500000	0.526996	-0.050000	-3.450000	0.001000	0.000004	0.000253	0.000000
1.500000	0.526996	-0.050000	-3.350000	0.001000	0.000004	0.000253	0.000000
1.500000	0.526996	-0.050000	-3.250000	0.001000	0.000004	0.000253	0.000000
1.500000	0.526996	-0.050000	-3.150000	0.001000	0.000004	0.000253	0.000000
1.500000	0.526996	-0.050000	-3.050000	0.001000	0.000004	0.000253	0.000000
1.500000	0.526996	-0.050000	-2.450000	0.001000	0.000005	0.000253	0.000000
1.500000	0.526996	-0.050000	-2.350000	0.001000	0.000005	0.000253	0.000000
1.500000	0.526996	-0.050000	-2.250000	0.001000	0.000006	0.000253	0.000000
1.500000	0.526996	-0.050000	-2.150000	0.001000	0.000006	0.000253	0.000000
1.500000	0.526996	-0.050000	-2.050000	0.001000	0.000006	0.000253	0.000000
1.500000	0.526996	-0.050000	-1.450000	0.001000	0.000009	0.000253	0.000000
1.500000	0.526996	-0.050000	-1.350000	0.001000	0.000009	0.000253	0.000000
1.500000	0.526996	-0.050000	-1.250000	0.001000	0.000010	0.000253	0.000000
1.500000	0.526996	-0.050000	-1.150000	0.001000	0.000011	0.000253	0.000000
1.500000	0.526996	-0.050000	-1.050000	0.001000	0.000012	0.000253	0.000000
1.500000	0.526996	-0.050000	1.050000	0.001000	0.000012	-0.000253	0.000000
1.500000	0.526996	-0.050000	1.150000	0.001000	0.000011	-0.000253	0.000000
1.500000	0.526996	-0.050000	1.250000	0.001000	0.000010	-0.000253	0.000000
1.500000	0.526996	-0.050000	1.350000	0.001000	0.000009	-0.000253	0.000000
1.500000	0.526996	-0.050000	1.450000	0.001000	0.000009	-0.000253	0.000000
1.500000	0.526996	-0.050000	2.050000	0.001000	0.000006	-0.000253	0.000000
1.500000	0.526996	-0.050000	2.150000	0.001000	0.000006	-0.000253	0.000000
1.500000	0.526996	-0.050000	2.250000	0.001000	0.000006	-0.000253	0.000000
1.500000	0.526996	-0.050000	2.350000	0.001000	0.000005	-0.000253	0.000000
1.500000	0.526996	-0.050000	2.450000	0.001000	0.000005	-0.000253	0.000000
1.500000	0.526996	-0.050000	3.050000	0.001000	0.000004	-0.000253	0.000000
1.500000	0.526996	-0.050000	3.150000	0.001000	0.000004	-0.000253	0.000000
1.500000	0.526996	-0.050000	3.250000	0.001000	0.000004	-0.000253	0.000000
1.500000	0.526996	-0.050000	3.350000	0.001000	0.000004	-0.000253	0.000000
1.500000	0.526996	-0.050000	3.450000	0.001000	0.000004	-0.000253	0.000000
1.500000	0.526996	-0.050000	4.050000	0.001000	0.000003	-0.000253	0.000000
1.500000	0.526996	-0.050000	4.150000	0.001000	0.000003	-0.000253	0.000000
1.500000	0.526996	-0.050000	4.250000	0.001000	0.000003	-0.000253	0.000000
1.500000	0.526996	-0.050000	4.350000	0.001000	0.000003	-0.000253	0.000000
1.500000	0.526996	-0.050000	4.450000	0.001000	0.000003	-0.000253	0.000000
1.500000	0.526996	0.050000	-4.450000	0.001000	0.000003	-0.000253	0.000000
1.500000	0.526996	0.050000	-4.350000	0.001000	0.000003	-0.000253	0.000000
1.500000	0.526996	0.050000	-4.250000	0.001000	0.000003	-0.000253	0.000000
1.500000	0.526996	0.050000	-4.150000	0.001000	0.000003	-0.000253	0.000000
1.500000	0.526996	0.050000	-4.050000	0.001000	0.000003	-0.000253	0.000000
1.500000	0.526996	0.050000	-3.450000	0.001000	0.000004	-0.000253	0.000000
1.500000	0.526996	0.050000	-3.350000	0.001000	0.000004	-0.000253	0.000000
1.500000	0.526996	0.050000	-3.250000	0.001000	0.000004	-0.000253	0.000000
1.500000	0.526996	0.050000	-3.150000	0.001000	0.000004	-0.000253	0.000000
1.500000	0.526996	0.050000	-3.050000	0.001000	0.000004	-0.000253	0.000000
1.500000	0.526996	0.050000	-2.450000	0.001000	0.000005	-0.000253	0.000000
1.500000	0.526996	0.050000	-2.350000	0.001000	0.000005	-0.000253	0.000000
1.500000	0.526996	0.050000	-2.250000	0.001000	0.000006	-0.000253	0.000000
1.500000	0.526996	0.050000	-2.150000	0.001000	0.000006	-0.000253	0.000000
1.500000	0.526996	0.050000	-2.050000	0.001000	0.000006	-0.000253	0.000000
1.500000	0.526996	0.050000	-1.450000	0.001000	0.000009	-0.000253	0.000000
1.500000	0.526996	0.050000	-1.350000	0.001000	0.000009	-0.000253	0.000000
1.500000	0.526996	0.050000	-1.250000	0.001000	0.000010	-0.000253	0.000000
1.500000	0.526996	0.050000	-1.150000	0.001000	0.000011	-0.000253	0.000000
1.500000	0.526996	0.050000	-1.050000	0.001000	0.000012	-0.000253	0.000000
1.500000	0.526996	0.050000	1.050000	0.001000	0.000012	0.000253	0.000000
1.500000	0.526996	0.050000	1.150000	0.001000	0.000011	0.000253	0.000000
1.500000	0.526996	0.050000	1.250000	0.001000	0.000010	0.000253	0.000000
1.500000	0.526996	0.050000	1.350000	0.001000	0.000009	0.000253	0.000000
1.500000	0.526996	0.050000	1.450000	0.001000	0.000009	0.000253	0.000000
1.500000	0.526996	0.050000	2.050000	0.001000	0.000006	0.000253	0.000000
1.500000	0.526996	0.050000	2.150000	0.001000	0.000006	0.000253	0.000000
1.500000	0.526996	0.050000	2.250000	0.001000	0.000006	0.000253	0.000000
1.500000	0.526996	0.050000	2.350000	0.001000	0.000005	0.000253	0.000000
1.500000	0.526996	0.050000	2.450000	0.001000	0.000005	0.000253	0.000000
1.500000	0.526996	0.050000	3.050000	0.001000	0.000004	0.000253	0.000000
1.500000	0.526996	0.050000	3.150000	0.001000	0.000004	0.000253	0.000000
1.500000	0.526996	0.050000	3.250000	0.001000	0.000004	0.000253	0.000000
1.500000	0.526996	0.050000	3.350000	0.001000	0.000004	0.000253	0.000000
1.500000	0.526996	0.050000	3.450000	0.001000	0.000004	0.000253	0.000000
1.500000	0.526996	0.050000	4.050000	0.001000	0.000003	0.000253	0.000000
1.500000	0.526996	0.050000	4.150000	0.001000	0.000003	0.000253	0.000000
1.500000	0.526996	0.050000	4.250000	0.001000	0.000003	0.000253	0.000000
1.500000	0.526996	0.050000	4.350000	0.001000	0.000003	0.000253	0.000000
1.500000	0.526996	0.050000	4.450000	0.001000	0.000003	0.000253	0.000000
1.540000	0.466656	-0.050000	-4.450000	0.001000	0.000003	0.000278	0.000000
1.540000	0.466656	-0.050000	-4.350000	0.001000	0.000003	0.000278	0.000000
1.540000	0.466656	-0.050000	-4.250000	0.001000	0.000003	0.000278	0.000000
1.540000	0.466656	-0.050000	-4.150000	0.001000	0.000003	0.000278	0.000000
1.540000	0.466656	-0.050000	-4.050000	0.001000	0.000003	0.000278	0.000000
1.540000	0.466656	-0.050000	-3.450000	0.001000	0.000004	0.000278	0.000000
1.540000	0.466656	-0.050000	-3.350000	0.001000	0.000004	0.000278	0.000000
1.540000	0.466656	-0.050000	-3.250000	0.001000	0.000004	0.000278	0.000000
1.540000	0.466656	-0.050000	-3.150000	0.001000	0.000004	0.000278	0.000000
1.540000	0.466656	-0.050000	-3.050000	0.001000	0.000005	0.000278	0.000000
1.540000	0.466656	-0.050000	-2.450000	0.001000	0.000006	0.000278	0.000000
1.540000	0.466656	-0.050000	-2.350000	0.001000	0.000006	0.000278	0.000000
1.540000	0.466656	-0.050000	-2.250000	0.001000	0.000006	0.000278	0.000000
1.540000	0.466656	-0.050000	-2.150000	0.001000	0.000006	0.000278	0.000000
1.540000	0.466656	-0.050000	-2.050000	0.001000	0.000007	0.000278	0.000000
1.540000	0.466656	-0.050000	-1.450000	0.001000	0.000010	0.000278	0.000000
1.540000	0.466656	-0.050000	-1.350000	0.001000	0.000010	0.000278	0.000000
1.540000	0.466656	-0.050000	-1.250000	0.001000	0.000011	0.000278	0.000000
1.540000	0.466656	-0.050000	-1.150000	0.001000	0.000012	0.000278	0.000000
1.540000	0.466656	-0.050000	-1.050000	0.001000	0.000013	0.000278	0.000000
1.540000	0.466656	-0.050000	1.050000	0.001000	0.000013	-0.000278	0.000000
1.540000	0.466656	-0.050000	1.150000	0.001000	0.000012	-0.000278	0.000000
